Name,Age,GPA,Credits Completed,Year,Pathway
Danielle Anderson,14,0.63,6,Senior,Marketing
Andrew Garcia,18,1.52,31,Junior,Marketing
Ben Smith,15,2.61,17,Sophomore,Computer Science
Amelia Davis,19,0.85,53,Freshman,Computer Science
Ben Davis,19,1.05,43,Senior,Construction
Bella DeFreitas,18,0.69,20,Junior,Marketing
Andrew Moore,14,3.83,48,Freshman,Culinary
Alexis DeFreitas,18,1.54,39,Junior,Marketing
Aiden Anderson,19,1.71,53,Sophomore,Marketing
Max Garcia,19,1.22,51,Victory Lap,Culinary
Noah Smith,16,2.32,24,Junior,Construction
Mac Moore,18,2.72,13,Victory Lap,Culinary
Amelia Smith,17,4.05,51,Freshman,Business
Ben Manukyan,16,0.9,22,Sophomore,Business
Max Brown,16,1.84,27,Sophomore,Early Childhood Education
Ben Wilson,14,1.49,34,Victory Lap,Computer Science
Amelia Anderson,17,3.53,50,Victory Lap,Criminsl Justice
Chloe Davis,18,0.75,14,Junior,Marketing
Sarah Brown,16,2.23,3,Junior,Computer Science
Emily Fogarty,19,3.42,45,Victory Lap,Business
Chloe Garcia,14,1.44,51,Junior,Business
Ben Davis,19,1.99,11,Sophomore,Engineering
Sarah Anderson,18,0.35,31,Senior,Construction
Amelia Williams,18,2.44,53,Freshman,Business
Chloe Smith,19,1.01,47,Senior,Criminsl Justice
Mac Davis,15,2.17,42,Sophomore,Early College
Amelia Brown,18,0.44,12,Senior,Business
Emily Miller,14,1.21,42,Senior,Engineering
Ben Wilson,15,2.9,47,Sophomore,Construction
Alexis Anderson,18,2.99,50,Sophomore,Early Childhood Education
Kyan Anderson,16,3.86,31,Junior,Marketing
Mac Manukyan,16,3.03,45,Sophomore,Engineering
Ben Wilson,19,3.24,37,Victory Lap,Construction
Kyan Davis,14,3.37,38,Junior,Construction
Mac Davis,15,3.29,10,Senior,Construction
Sarah Miller,16,1.77,55,Junior,Computer Science
Sarah Smith,14,1.6,4,Senior,Engineering
Noah Anderson,19,4.29,28,Junior,Criminsl Justice
Chloe Brown,18,3.64,9,Victory Lap,Early College
Mac Smith,17,1.06,42,Senior,Early Childhood Education
Joe Miller,15,2.2,0,Senior,Computer Science
Lisa Manukyan,17,1.4,37,Junior,Criminsl Justice
Emily Brown,17,1.01,19,Sophomore,Culinary
Jack Williams,19,4.08,36,Freshman,Business
Ben Brown,17,0.47,3,Sophomore,Early Childhood Education
Alexis Fogarty,15,1.21,55,Victory Lap,Marketing
Sarah Moore,14,0.45,35,Senior,Criminsl Justice
Amelia Moore,14,0.95,9,Senior,Engineering
Joe Anderson,19,2.66,50,Freshman,Business
Lisa Jones,19,1.42,47,Junior,Engineering
Sarah Smith,14,2.98,21,Junior,Engineering
Sarah Williams,15,1.55,6,Senior,Culinary
Ben Foster,19,2.09,23,Sophomore,Criminsl Justice
Jack Davis,16,2.39,22,Junior,Computer Science
Noah Garcia,19,0.45,21,Victory Lap,Marketing
Chloe Miller,14,3.59,14,Victory Lap,Culinary
Alexis Davis,17,1.33,53,Junior,Computer Science
Emma Johnson,14,0.6,11,Victory Lap,Business
Emily Garcia,16,3.27,53,Junior,Construction
Jack Fogarty,14,2.06,43,Junior,Criminsl Justice
Kyan Fogarty,18,1.91,17,Victory Lap,Early College
Lisa Brown,18,4.22,27,Senior,Computer Science
Jack Davis,16,2.46,51,Junior,Early College
Alexis Johnson,19,3.13,20,Junior,Biomed
Emily Jones,18,2.35,7,Freshman,Early College
Max Manukyan,18,0.84,53,Senior,Engineering
Andrew Davis,14,0.41,50,Sophomore,Business
Emily Fogarty,18,2.11,46,Junior,Construction
Danielle Anderson,17,2.68,49,Sophomore,Early College
Emily DeFreitas,14,2.12,6,Sophomore,Computer Science
Emma Smith,15,2.98,34,Senior,Business
Jack Davis,16,2.61,41,Sophomore,Engineering
Jack Foster,16,2.9,57,Senior,Marketing
Emily Moore,16,1.63,30,Senior,Early College
Amelia Foster,14,3.49,29,Victory Lap,Biomed
Mac Johnson,16,4.04,34,Senior,Biomed
Kyan Davis,16,2.81,47,Sophomore,Biomed
Emma Williams,15,0.86,16,Junior,Business
Kyan Davis,16,1.72,21,Freshman,Marketing
Sarah Williams,14,3.81,32,Sophomore,Criminsl Justice
Noah Johnson,16,3.65,48,Sophomore,Culinary
Max Fogarty,17,3.91,36,Freshman,Marketing
Alexis Garcia,16,0.69,60,Junior,Construction
Chloe Johnson,14,0.92,37,Senior,Engineering
Amelia Johnson,18,3.66,23,Sophomore,Business
Mac Foster,15,1.18,41,Freshman,Early College
Emma Johnson,19,1.47,4,Junior,Culinary
Danielle Wilson,19,0.41,51,Senior,Business
Amelia Jones,19,1.38,51,Junior,Construction
Danielle Fogarty,14,3.95,27,Sophomore,Marketing
Emily Jones,16,0.71,54,Sophomore,Early College
Amelia Garcia,18,1.28,7,Sophomore,Biomed
Alexis Wilson,18,1.71,50,Junior,Marketing
Aiden Miller,16,2.51,38,Junior,Early Childhood Education
Amelia Foster,15,0.84,26,Freshman,Early Childhood Education
Amelia Anderson,16,2.62,50,Senior,Construction
Emma Brown,19,0.85,26,Junior,Engineering
Bella Miller,17,2.86,10,Freshman,Computer Science
Kyan Manukyan,14,3.24,21,Sophomore,Engineering
Andrew DeFreitas,19,0.88,17,Freshman,Construction
Amelia Smith,18,3.35,52,Senior,Engineering
Emily Jones,16,3.93,35,Sophomore,Computer Science
Sarah Wilson,14,2.12,37,Senior,Engineering
Max Williams,16,2.03,58,Junior,Early College
Danielle DeFreitas,16,2.92,7,Sophomore,Business
Max Moore,14,1.75,40,Freshman,Engineering
Chloe Brown,17,2.6,17,Sophomore,Early College
Danielle Fogarty,16,1.96,23,Freshman,Computer Science
Chloe Moore,18,3.69,0,Junior,Early College
Joe Wilson,14,3.3,28,Freshman,Business
Mac Fogarty,19,2.02,40,Victory Lap,Marketing
Emily Brown,17,3.99,34,Junior,Computer Science
Joe Foster,17,2.12,59,Freshman,Early Childhood Education
Alexis Davis,15,0.63,20,Victory Lap,Early Childhood Education
Bella Moore,19,1.68,55,Victory Lap,Business
Aiden Davis,16,1.03,4,Senior,Culinary
Andrew Jones,15,1.4,29,Sophomore,Early Childhood Education
Mac Smith,16,3.88,29,Freshman,Marketing
Alexis Garcia,16,1.99,55,Senior,Engineering
Bella Johnson,18,2.53,29,Victory Lap,Biomed
Joe DeFreitas,15,0.67,55,Junior,Early College
Kyan Davis,16,0.87,23,Sophomore,Engineering
Aiden Williams,17,1.08,0,Sophomore,Construction
Alexis Manukyan,16,3.3,5,Sophomore,Culinary
Mac Fogarty,18,2.53,5,Sophomore,Marketing
Emily Miller,19,2.83,0,Sophomore,Biomed
Chloe Foster,16,2.6,29,Freshman,Early Childhood Education
Kyan Brown,16,0.43,10,Victory Lap,Engineering
Ben Jones,17,1.99,37,Freshman,Culinary
Emma DeFreitas,18,3.42,46,Sophomore,Early Childhood Education
Noah Anderson,15,4.2,36,Victory Lap,Business
Aiden Smith,15,3.02,47,Junior,Early Childhood Education
Noah Manukyan,15,1.38,51,Victory Lap,Business
Sarah Fogarty,15,0.95,29,Sophomore,Business
Sarah Foster,19,1.29,18,Senior,Early Childhood Education
Sarah Brown,18,1.73,48,Sophomore,Culinary
Kyan Foster,14,4.16,3,Sophomore,Marketing
Mac DeFreitas,19,1.28,48,Senior,Computer Science
Emma Brown,19,2.05,29,Victory Lap,Engineering
Andrew Miller,16,4.12,55,Freshman,Construction
Aiden Davis,19,1.07,17,Junior,Construction
Alexis Moore,14,3.82,25,Freshman,Computer Science
Danielle Jones,19,1.63,23,Victory Lap,Engineering
Sarah Jones,14,1.39,56,Sophomore,Construction
Kyan Johnson,18,0.52,39,Freshman,Computer Science
Max Wilson,14,3.14,49,Victory Lap,Construction
Max Brown,14,3.07,58,Victory Lap,Biomed
Bella Anderson,16,4.14,47,Sophomore,Engineering
Amelia Fogarty,14,0.6,7,Senior,Culinary
Emily Davis,14,0.93,3,Junior,Early College
Chloe Brown,19,3.45,23,Victory Lap,Business
Bella Davis,18,2.72,24,Senior,Biomed
Danielle Miller,17,1.77,58,Sophomore,Culinary
Amelia Moore,19,1.21,45,Junior,Marketing
Noah DeFreitas,19,3.93,59,Junior,Culinary
Andrew Fogarty,15,2.63,26,Junior,Culinary
Sarah DeFreitas,18,0.72,35,Senior,Criminsl Justice
Emma Davis,16,1.65,42,Freshman,Computer Science
Alexis Fogarty,17,4.01,2,Sophomore,Culinary
Lisa Foster,16,0.81,11,Victory Lap,Culinary
Lisa Foster,17,2.67,43,Senior,Early College
Amelia Jones,19,1.55,50,Victory Lap,Business
Aiden Jones,19,1.69,57,Junior,Early College
Emma Anderson,16,3.09,16,Junior,Marketing
Bella Anderson,15,3.04,5,Freshman,Business
Noah Wilson,16,3.99,41,Senior,Culinary
Sarah Brown,14,2.85,0,Senior,Business
Bella Brown,19,1.2,32,Senior,Early College
Jack Jones,16,2.92,28,Sophomore,Biomed
Joe Wilson,15,0.41,5,Victory Lap,Computer Science
Sarah Williams,17,1.05,34,Sophomore,Construction
Ben Garcia,15,0.81,53,Junior,Culinary
Max Garcia,16,3.59,3,Junior,Criminsl Justice
Emily Williams,17,3.38,45,Victory Lap,Marketing
Aiden DeFreitas,19,2.39,8,Junior,Construction
Noah Anderson,16,4.09,0,Senior,Construction
Emma Wilson,19,4.17,60,Senior,Criminsl Justice
Lisa Davis,19,1.71,45,Senior,Biomed
Jack DeFreitas,15,1.06,11,Victory Lap,Criminsl Justice
Emily Manukyan,17,3.96,22,Junior,Early College
Noah Brown,15,1.94,20,Victory Lap,Biomed
Joe Wilson,14,0.48,17,Sophomore,Marketing
Max Davis,18,1.28,3,Sophomore,Culinary
Max Anderson,15,2.48,25,Victory Lap,Criminsl Justice
Chloe Foster,15,4.19,20,Junior,Computer Science
Mac Smith,16,3.44,53,Victory Lap,Computer Science
Chloe Anderson,17,1.26,6,Freshman,Early College
Noah Fogarty,18,1.67,4,Freshman,Biomed
Noah Miller,16,3.28,18,Junior,Construction
Emily Miller,15,1.56,29,Junior,Culinary
Jack Moore,19,4.19,17,Junior,Engineering
Noah Brown,15,3.28,31,Victory Lap,Construction
Max Fogarty,17,3.29,25,Victory Lap,Early College
Max Fogarty,16,2.15,24,Senior,Early Childhood Education
Danielle Smith,16,0.4,5,Senior,Construction
Mac DeFreitas,16,2.7,18,Victory Lap,Culinary
Sarah Foster,15,3.21,44,Junior,Engineering
Sarah Davis,19,3.44,26,Victory Lap,Engineering
Alexis Foster,16,3.99,52,Senior,Computer Science
Andrew DeFreitas,19,0.76,21,Victory Lap,Early Childhood Education
Emily Anderson,16,1.67,45,Junior,Biomed
Max Manukyan,17,1.93,41,Senior,Construction
Danielle Johnson,17,3.6,56,Senior,Computer Science
Emma Davis,16,2.31,19,Senior,Early Childhood Education
Sarah Manukyan,14,3.16,26,Victory Lap,Engineering
Emily Johnson,14,2.62,20,Junior,Early College
Lisa Davis,16,3.32,10,Senior,Marketing
Amelia Fogarty,17,1.94,33,Freshman,Engineering
Sarah Manukyan,15,3.24,34,Sophomore,Culinary
Andrew Fogarty,17,2.93,38,Senior,Computer Science
Alexis Anderson,16,1.83,10,Sophomore,Biomed
Chloe Davis,19,3.52,20,Victory Lap,Business
Amelia Jones,14,2.36,16,Junior,Early Childhood Education
Max Jones,16,3.36,0,Senior,Engineering
Bella Smith,18,2.19,45,Senior,Business
Joe Jones,16,4.05,45,Sophomore,Business
Danielle Davis,14,1.0,49,Junior,Culinary
Bella Foster,16,3.05,44,Freshman,Computer Science
Jack Fogarty,14,3.26,8,Victory Lap,Culinary
Chloe Smith,16,3.03,49,Freshman,Business
Sarah Anderson,19,1.05,36,Sophomore,Engineering
Danielle Garcia,18,3.84,4,Junior,Business
Mac Smith,15,1.63,19,Sophomore,Engineering
Bella Jones,17,1.52,46,Junior,Business
Emma Brown,16,3.08,0,Junior,Business
Ben Williams,17,3.23,59,Victory Lap,Marketing
Danielle Wilson,15,0.59,6,Senior,Construction
Chloe Manukyan,14,2.54,40,Senior,Biomed
Noah Jones,15,1.35,55,Senior,Business
Mac Moore,16,4.0,36,Junior,Early College
Ben Anderson,19,1.62,45,Sophomore,Early College
Danielle Johnson,19,0.46,57,Junior,Early College
Ben Johnson,18,1.98,54,Senior,Early Childhood Education
Noah Anderson,17,2.18,35,Senior,Computer Science
Noah Foster,18,1.77,19,Freshman,Marketing
Amelia Johnson,17,3.97,5,Freshman,Criminsl Justice
Andrew Garcia,19,1.26,24,Victory Lap,Early College
Ben Williams,16,1.42,35,Victory Lap,Engineering
Kyan Jones,15,0.31,44,Junior,Early Childhood Education
Sarah Williams,19,2.5,33,Victory Lap,Marketing
Aiden Miller,19,2.48,56,Victory Lap,Biomed
Lisa Foster,17,4.07,37,Junior,Early Childhood Education
Lisa Miller,14,2.77,12,Sophomore,Culinary
Emma Foster,18,3.64,1,Senior,Criminsl Justice
Chloe Anderson,14,4.04,33,Victory Lap,Engineering
Jack Manukyan,15,0.37,16,Junior,Construction
Bella Anderson,14,1.14,53,Victory Lap,Business
Amelia Davis,14,4.06,3,Junior,Engineering
Mac Moore,18,1.24,59,Freshman,Culinary
Jack Garcia,15,2.47,49,Sophomore,Computer Science
Danielle Moore,15,4.14,6,Victory Lap,Criminsl Justice
Max Jones,14,1.74,18,Freshman,Culinary
Max DeFreitas,18,1.04,17,Victory Lap,Engineering
Joe Williams,17,3.79,3,Victory Lap,Engineering
Kyan Fogarty,17,0.42,18,Sophomore,Early Childhood Education
Sarah Garcia,17,1.51,23,Victory Lap,Criminsl Justice
Chloe Jones,19,1.17,41,Victory Lap,Culinary
Amelia Miller,14,1.08,41,Senior,Criminsl Justice
Max Johnson,18,1.37,33,Senior,Biomed
Aiden Miller,15,2.17,17,Victory Lap,Construction
Joe Wilson,14,3.37,30,Victory Lap,Construction
Max Davis,16,3.64,9,Sophomore,Biomed
Amelia Anderson,16,2.66,45,Victory Lap,Computer Science
Danielle Moore,15,2.86,38,Freshman,Marketing
Emma Moore,15,3.47,56,Senior,Engineering
Lisa Williams,19,2.96,12,Sophomore,Biomed
Max Williams,19,2.09,20,Junior,Construction
Andrew Fogarty,19,4.07,50,Sophomore,Computer Science
Kyan Wilson,17,3.46,28,Junior,Business
Noah Manukyan,14,4.19,52,Sophomore,Marketing
Amelia DeFreitas,19,1.1,55,Freshman,Culinary
Aiden Brown,14,3.33,39,Junior,Biomed
Amelia Fogarty,18,3.75,2,Senior,Early Childhood Education
Aiden DeFreitas,15,2.04,32,Victory Lap,Early College
Bella Garcia,17,1.81,0,Senior,Culinary
Joe Smith,17,3.84,30,Senior,Early Childhood Education
Danielle Manukyan,15,1.08,15,Sophomore,Computer Science
Kyan Foster,16,3.69,17,Junior,Early College
Chloe Miller,18,3.19,20,Victory Lap,Marketing
Andrew Anderson,16,1.26,53,Senior,Biomed
Amelia Brown,14,3.28,0,Senior,Criminsl Justice
Danielle Brown,17,2.05,25,Senior,Marketing
Lisa Brown,14,1.65,58,Victory Lap,Biomed
Chloe Davis,19,1.16,44,Victory Lap,Construction
Emily Foster,17,0.49,43,Sophomore,Criminsl Justice
Alexis Moore,19,1.38,12,Junior,Business
Noah Manukyan,14,2.2,48,Victory Lap,Computer Science
Amelia DeFreitas,16,3.06,21,Sophomore,Construction
Jack Jones,14,3.93,15,Junior,Early Childhood Education
Aiden Fogarty,18,2.24,41,Victory Lap,Marketing
Amelia Wilson,15,2.92,25,Junior,Criminsl Justice
Alexis Smith,15,4.11,0,Freshman,Engineering
Bella Jones,14,1.45,59,Victory Lap,Criminsl Justice
Emma Wilson,19,2.01,60,Freshman,Culinary
Bella Manukyan,14,3.8,59,Junior,Early College
Jack Foster,18,3.2,37,Senior,Marketing
Joe Fogarty,17,3.98,4,Senior,Construction
Emily Wilson,17,1.96,16,Freshman,Computer Science
Kyan Wilson,16,2.25,9,Victory Lap,Computer Science
Jack Fogarty,18,0.88,60,Sophomore,Computer Science
Joe Moore,18,4.07,18,Victory Lap,Criminsl Justice
Aiden Brown,14,3.48,23,Freshman,Business
Bella Williams,19,0.9,12,Junior,Computer Science
Sarah Johnson,15,1.05,21,Sophomore,Early Childhood Education
Noah Brown,15,2.41,18,Senior,Biomed
Emma Fogarty,18,4.15,59,Sophomore,Marketing
Sarah Moore,19,4.13,33,Freshman,Engineering
Mac Miller,17,1.06,58,Victory Lap,Marketing
Bella Jones,16,1.45,46,Victory Lap,Construction
Emily Williams,18,1.94,57,Junior,Engineering
Alexis Anderson,16,2.51,56,Sophomore,Biomed
Ben Davis,14,1.67,45,Sophomore,Engineering
Danielle DeFreitas,15,1.19,31,Sophomore,Culinary
Andrew Brown,16,0.61,26,Sophomore,Engineering
Lisa Miller,16,1.64,46,Freshman,Early College
Lisa Moore,19,3.18,26,Sophomore,Culinary
Max Johnson,15,1.87,19,Sophomore,Culinary
Amelia Foster,15,1.04,57,Freshman,Computer Science
Emily Anderson,19,4.14,11,Sophomore,Computer Science
Alexis Davis,17,2.36,33,Freshman,Engineering
Sarah Moore,14,1.91,12,Freshman,Computer Science
Bella Brown,18,1.13,35,Freshman,Computer Science
Joe Manukyan,14,1.33,18,Freshman,Marketing
Chloe Moore,17,2.62,43,Senior,Culinary
Kyan Williams,15,4.05,52,Sophomore,Culinary
Kyan Foster,16,2.92,48,Junior,Business
Mac Smith,14,1.6,1,Junior,Culinary
Kyan Johnson,15,3.65,20,Junior,Biomed
Emily Davis,17,0.35,60,Victory Lap,Early Childhood Education
Emily Johnson,15,0.85,45,Junior,Early Childhood Education
Emma Moore,19,2.64,18,Senior,Engineering
Aiden Manukyan,17,1.17,44,Junior,Computer Science
Andrew Manukyan,16,1.94,13,Junior,Criminsl Justice
Mac Smith,15,0.96,11,Sophomore,Marketing
Mac Manukyan,15,0.7,10,Freshman,Computer Science
Sarah Fogarty,19,2.62,19,Sophomore,Computer Science
Lisa Brown,16,0.84,38,Victory Lap,Early Childhood Education
Mac Foster,15,1.59,19,Senior,Culinary
Amelia Johnson,14,3.71,31,Junior,Computer Science
Amelia Anderson,14,0.42,52,Victory Lap,Culinary
Ben Manukyan,19,1.19,55,Senior,Early Childhood Education
Andrew Anderson,15,3.48,54,Senior,Construction
Noah Williams,15,3.6,30,Junior,Business
Noah Wilson,14,4.27,37,Junior,Criminsl Justice
Emma Manukyan,17,0.55,17,Junior,Culinary
Emily Johnson,15,3.17,23,Senior,Early Childhood Education
Noah Jones,14,3.82,18,Victory Lap,Criminsl Justice
Alexis Anderson,15,1.53,37,Freshman,Marketing
Emma Davis,18,2.58,46,Junior,Early College
Kyan Manukyan,15,3.99,35,Junior,Early Childhood Education
Jack Smith,15,1.12,51,Senior,Criminsl Justice
Aiden Davis,15,1.97,6,Junior,Engineering
Jack Wilson,18,3.58,6,Sophomore,Biomed
Danielle Johnson,19,1.01,37,Freshman,Marketing
Danielle Williams,17,3.56,38,Senior,Culinary
Bella Brown,19,1.82,49,Senior,Criminsl Justice
Noah Anderson,19,1.01,59,Victory Lap,Biomed
Joe Brown,16,3.67,31,Freshman,Culinary
Bella Fogarty,16,2.34,46,Junior,Construction
Mac Fogarty,18,1.87,57,Victory Lap,Engineering
Lisa Moore,19,2.62,22,Senior,Marketing
Aiden Fogarty,14,2.35,12,Sophomore,Biomed
Alexis Anderson,16,1.42,28,Senior,Computer Science
Ben Williams,15,0.81,41,Freshman,Culinary
Sarah Smith,15,4.22,23,Victory Lap,Marketing
Emily Garcia,19,0.5,35,Sophomore,Criminsl Justice
Max Wilson,14,2.57,56,Senior,Culinary
Noah Brown,15,2.77,16,Victory Lap,Marketing
Lisa Brown,15,3.5,52,Sophomore,Engineering
Noah Wilson,15,3.39,49,Senior,Construction
Alexis Brown,14,1.1,44,Victory Lap,Computer Science
Aiden Davis,19,2.69,6,Freshman,Construction
Mac DeFreitas,19,0.66,36,Junior,Business
Alexis Foster,14,1.67,7,Senior,Construction
Andrew Williams,18,2.73,41,Sophomore,Engineering
Amelia Williams,18,2.17,59,Victory Lap,Biomed
Max Jones,14,4.22,35,Junior,Construction
Jack Jones,19,0.54,18,Sophomore,Engineering
Aiden Williams,18,1.48,2,Victory Lap,Criminsl Justice
Kyan Manukyan,14,1.94,21,Sophomore,Early College
Chloe Wilson,15,3.67,29,Freshman,Business
Aiden Moore,14,1.28,12,Victory Lap,Marketing
Aiden Johnson,19,2.8,43,Sophomore,Marketing
Emma Moore,17,2.57,57,Senior,Biomed
Joe Foster,14,2.28,7,Junior,Computer Science
Bella Jones,19,3.02,1,Freshman,Criminsl Justice
Jack Smith,17,0.56,49,Senior,Marketing
Alexis Foster,19,0.92,25,Victory Lap,Computer Science
Sarah Jones,16,4.06,15,Victory Lap,Culinary
Kyan Johnson,15,4.15,46,Sophomore,Marketing
Sarah Moore,15,0.62,43,Junior,Business
Ben Johnson,14,2.65,35,Senior,Marketing
Jack DeFreitas,19,3.85,4,Sophomore,Biomed
Sarah Brown,16,2.86,10,Victory Lap,Construction
Sarah Moore,19,3.08,8,Junior,Marketing
Noah Jones,17,2.53,21,Junior,Biomed
Joe Williams,18,4.04,47,Victory Lap,Early College
Jack Moore,17,3.66,12,Senior,Computer Science
Sarah Wilson,15,3.29,46,Victory Lap,Criminsl Justice
Noah Manukyan,15,0.52,26,Victory Lap,Engineering
Sarah Williams,14,1.13,22,Victory Lap,Criminsl Justice
Sarah Williams,14,0.31,12,Freshman,Biomed
Andrew Davis,15,3.99,40,Sophomore,Computer Science
Ben Williams,14,3.86,3,Junior,Criminsl Justice
Amelia Johnson,18,2.86,29,Freshman,Biomed
Alexis Anderson,19,3.42,60,Senior,Computer Science
Bella Wilson,18,2.57,1,Junior,Criminsl Justice
Emily Moore,15,1.74,17,Freshman,Marketing
Kyan Johnson,19,1.34,26,Junior,Marketing
Emily Miller,14,2.92,25,Victory Lap,Early Childhood Education
Emma Miller,15,0.39,46,Freshman,Engineering
Joe Miller,17,0.77,15,Freshman,Engineering
Lisa Williams,14,0.34,52,Sophomore,Business
Sarah Manukyan,19,1.2,15,Senior,Criminsl Justice
Max Garcia,15,2.5,34,Sophomore,Construction
Sarah Johnson,16,4.25,38,Victory Lap,Early Childhood Education
Amelia Smith,16,3.57,38,Junior,Criminsl Justice
Sarah DeFreitas,15,1.66,17,Freshman,Engineering
Amelia Jones,18,2.87,49,Junior,Computer Science
Aiden Davis,19,1.1,59,Junior,Marketing
Emma Manukyan,14,1.74,48,Senior,Early College
Danielle Fogarty,17,3.82,26,Freshman,Business
Mac Garcia,16,2.44,12,Senior,Culinary
Mac Miller,17,2.28,46,Victory Lap,Marketing
Jack Davis,17,2.44,18,Freshman,Computer Science
Noah Davis,16,1.32,4,Freshman,Computer Science
Aiden Brown,15,1.3,33,Sophomore,Computer Science
Chloe DeFreitas,16,1.49,41,Sophomore,Biomed
Andrew Brown,18,2.37,31,Senior,Early College
Lisa DeFreitas,18,4.02,39,Sophomore,Culinary
Alexis Moore,19,1.26,4,Freshman,Business
Ben Garcia,17,1.13,27,Sophomore,Culinary
Mac Jones,16,0.65,1,Freshman,Criminsl Justice
Kyan Johnson,16,3.92,50,Junior,Biomed
Emily Fogarty,14,0.46,10,Freshman,Early College
Amelia Garcia,17,3.93,12,Victory Lap,Early College
Jack Jones,18,2.59,39,Junior,Early Childhood Education
Jack Wilson,16,0.8,36,Sophomore,Engineering
Joe Wilson,19,3.94,14,Sophomore,Marketing
Sarah Jones,15,1.61,37,Sophomore,Business
Chloe Williams,15,0.37,37,Senior,Marketing
Emily Miller,14,2.08,52,Freshman,Early Childhood Education
Ben DeFreitas,17,1.37,25,Junior,Computer Science
Alexis Brown,15,1.56,28,Junior,Early Childhood Education
Mac Manukyan,15,2.97,53,Junior,Biomed
Joe Garcia,17,2.94,3,Freshman,Marketing
Andrew Jones,18,2.14,29,Junior,Computer Science
Jack Foster,14,3.26,42,Sophomore,Computer Science
Andrew Manukyan,19,4.05,55,Victory Lap,Construction
Kyan Anderson,17,1.34,29,Sophomore,Culinary
Jack Miller,19,3.33,58,Senior,Computer Science
Max Garcia,18,0.94,56,Sophomore,Marketing
Ben Smith,15,3.32,59,Junior,Early College
Alexis Jones,16,1.81,21,Sophomore,Early College
Sarah Moore,18,1.14,55,Sophomore,Biomed
Chloe Davis,17,2.35,15,Senior,Culinary
Danielle Brown,15,3.61,60,Junior,Construction
